"city_ID","planted_date","most_recent_observation","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","percent_population"
19767,NA,"03/07/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7305771,21.37008053,"green_space","1428 Aunauna Street",NA,0,"poor",39.37008,"introduced","more than 18.29 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24901,NA,"05/17/2019","Pink tecoma","Tabebuia heterophylla","Honolulu","Hawaii",-157.8543587,21.29199034,"green_space",NA,"No",0,NA,0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24897,NA,"05/17/2019","Pink tecoma","Tabebuia heterophylla","Honolulu","Hawaii",-157.8543909,21.29191911,"green_space",NA,"No",0,NA,0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29612,NA,"11/26/2019","Neem tree","Azadirachta indica","Kaneohe","Hawaii",-157.7842765,21.4049919,"green_space","45-027 Namoku Street","No",0,"poor",19.68504,"introduced","more than 18.29 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18473,NA,"12/06/2017","Vitae lignum","Guaiacum officinale","Kailua","Hawaii",-157.7331993,21.38687848,"green_space","537-541 Ka Awakea Road",NA,0,NA,22.96588,"introduced","more than 18.29 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18913,NA,"01/10/2018","Lemon","Citrus limon","Kailua","Hawaii",-157.7297551,21.38128633,"green_space","870 Akumu Place","No",0,"good",16.4042,"introduced","13.71 to 18.29 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29808,NA,"12/07/2019","Golden shower","Cassia fistula","Honolulu","Hawaii",-157.8237903,21.3042164,"green_space","2115 Rocky Hill Place","Yes",0,"good",68.89764,"introduced","more than 18.29 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26245,NA,"05/29/2019","Dead tree",NA,"Honolulu","Hawaii",-157.8456348,21.28940934,"green_space","165 Ala Moana Park Drive","No",0,"dead/dying",0,"no_info",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23381,NA,"03/19/2019","Dead tree",NA,"Kaneohe","Hawaii",-157.8088591,21.41126078,"green_space","Kaneohe District Park","No",0,"dead/dying",9.84252,"no_info","9.14 to 13.71 m",NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26782,NA,"06/06/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8476498,21.28525004,"green_space","1365 Ala Moana Boulevard","No",0,"dead/dying",0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26781,NA,"06/06/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8476894,21.28530128,"green_space","1365 Ala Moana Boulevard","No",0,"dead/dying",0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26780,NA,"06/06/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8476445,21.28535876,"green_space","1365 Ala Moana Boulevard","No",0,"dead/dying",0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26775,NA,"06/06/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.847503,21.28546872,"green_space","1365 Ala Moana Boulevard","No",0,"dead/dying",0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25660,NA,"05/22/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8581802,21.2910113,"green_space","113 Ahui Street","No",0,"dead/dying",0,"introduced",NA,NA,"Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31057,"3/15/2018","05/26/2020","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7310109,21.37644071,"green_space","923 Alahaki Street","Yes",2.54,"good",9.84252,"introduced","9.14 to 13.71 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29221,NA,"10/22/2019","White tecoma","Tabebuia berteroi","Kaneohe","Hawaii",-157.8076964,21.42287152,"green_space","46-147 Aeloa Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28829,NA,"09/12/2019","White tecoma","Tabebuia berteroi","Kaneohe","Hawaii",-157.8018276,21.41845348,"no_info","46-001 Kamehameha Highway","No",2.54,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24939,NA,"05/06/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.7943382,21.2690247,"green_space","620 22Nd Avenue",NA,2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24937,NA,"05/06/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.794241,21.26897596,"green_space","620 22Nd Avenue",NA,2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24936,NA,"05/06/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.7941371,21.26892347,"green_space","620 22Nd Avenue",NA,2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24925,NA,"05/06/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.7938478,21.2688816,"green_space","655 22Nd Avenue","Yes",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24533,NA,"04/23/2019","White tecoma","Tabebuia berteroi","Kaneohe","Hawaii",-157.8212965,21.40870498,"green_space","46-484 Makena Street","No",2.54,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24512,NA,"04/23/2019","White tecoma","Tabebuia berteroi","Kaneohe","Hawaii",-157.8208479,21.40959209,"green_space","46-64 Makena Place","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24502,NA,"04/23/2019","White tecoma","Tabebuia berteroi","Kaneohe","Hawaii",-157.8209102,21.40977625,"green_space","46-64 Makena Place","No",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23067,NA,"03/17/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.7930347,21.30296422,"green_space","2196 Kauhana Street","No",2.54,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22965,NA,"03/12/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.788147,21.30931701,"green_space","2551 Gardenia Street","No",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22884,NA,"02/26/2019","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.7875704,21.31182145,"green_space","2646 Myrtle Street","Yes",2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22161,NA,"10/06/2018","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.8069501,21.3111075,"green_space","3048 Kaloaluiki Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22158,NA,"10/06/2018","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.8070628,21.3110369,"green_space","3048 Kaloaluiki Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22031,NA,"09/15/2018","White tecoma","Tabebuia berteroi","Honolulu","Hawaii",-157.8012625,21.32039865,"green_space","3329 Pinao Street","Yes",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20881,NA,"05/30/2018","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7518956,21.41606179,"green_space","507 Iliaina Street",NA,2.54,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20430,NA,"04/18/2018","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7212627,21.37429132,"green_space","1001 Apokula Street","No",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20352,NA,"04/11/2018","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7231116,21.37495608,"green_space","1255-1265 Loho Street","No",2.54,"good",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16185,NA,"04/12/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7426031,21.40402777,"green_space","145-153 Kapaa Street",NA,2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15850,NA,"03/15/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7453135,21.39356593,"green_space","9 Kainehe Street","Yes",2.54,"good",42.65092,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15831,NA,"03/15/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7459773,21.39448372,"built_environment","65-87 Kainehe Street","No",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15821,NA,"02/22/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7455066,21.39510556,"built_environment","31-39 Kihapai Street",NA,2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15793,NA,"02/22/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7462804,21.39463731,"no_info","66-70 Kihapai Street",NA,2.54,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15791,NA,"02/22/2017","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7463448,21.39458986,"no_info","82 Kihapai Street",NA,2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14572,NA,"10/18/2016","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7416281,21.39382503,"built_environment","583-591 Kailua Road",NA,2.54,"good",42.65092,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14561,NA,"10/18/2016","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7419353,21.39408601,"built_environment","566-574 Kailua Road",NA,2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
14467,NA,"10/05/2016","White tecoma","Tabebuia berteroi","Kailua","Hawaii",-157.7323665,21.39285542,"green_space","232-240 Pouli Road","Yes",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31045,"4/5/2018","NaT","White ipe","Tabebuia roseoalba","Kailua","Hawaii",-157.7337546,21.39766721,"green_space","138 Kuuhale Street","No",2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31043,"3/15/2018","NaT","White ipe","Tabebuia roseoalba","Kailua","Hawaii",-157.7510717,21.38395958,"green_space","1208 Ulunahele Street","Yes",2.54,"fair",26.24672,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30852,NA,"03/10/2020",NA,NA,"Kaneohe","Hawaii",-157.812218,21.40644361,"green_space","Ala Koolau",NA,2.54,"good",29.52756,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30838,NA,"03/10/2020",NA,NA,"Kaneohe","Hawaii",-157.812079,21.40643223,"green_space","Ala Koolau",NA,2.54,"good",39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30835,NA,"03/10/2020",NA,NA,"Kaneohe","Hawaii",-157.8120871,21.40654216,"green_space","Ala Koolau",NA,2.54,"good",39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30833,NA,"03/10/2020",NA,NA,"Kaneohe","Hawaii",-157.8120114,21.40691588,"green_space",NA,NA,2.54,"good",26.24672,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30832,NA,"03/10/2020",NA,NA,"Kaneohe","Hawaii",-157.8120458,21.40663807,"green_space","Ala Koolau",NA,2.54,"poor",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30457,NA,"02/18/2020",NA,NA,"Kaneohe","Hawaii",-157.8123119,21.40956593,NA,"45-720 Keaahala Road","No",2.54,"fair",22.96588,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30456,NA,"02/18/2020",NA,NA,"Kaneohe","Hawaii",-157.8123375,21.40959141,NA,"45-720 Keaahala Road","No",2.54,"good",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30455,NA,"02/18/2020",NA,NA,"Kaneohe","Hawaii",-157.8123612,21.40960827,NA,"45-720 Keaahala Road","No",2.54,"good",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28301,NA,"08/12/2019",NA,NA,"Honolulu","Hawaii",-157.7927919,21.27935359,"green_space","3923 Waialae Avenue","No",2.54,"poor",9.84252,"no_info","9.14 to 13.71 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25044,NA,"05/09/2019",NA,NA,"Honolulu","Hawaii",-157.8500618,21.29147739,"green_space","1288 Ala Moana Boulevard","No",2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25043,NA,"05/09/2019",NA,NA,"Honolulu","Hawaii",-157.8500397,21.29150863,"green_space","1288 Ala Moana Boulevard","No",2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25042,NA,"05/09/2019",NA,NA,"Honolulu","Hawaii",-157.8500658,21.29155612,"green_space","1288 Ala Moana Boulevard","No",2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25041,NA,"05/09/2019",NA,NA,"Honolulu","Hawaii",-157.8501108,21.29152863,"green_space","1288 Ala Moana Boulevard","No",2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25040,NA,"05/09/2019",NA,NA,"Honolulu","Hawaii",-157.8501329,21.29148614,"green_space","1288 Ala Moana Boulevard","No",2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24948,NA,"05/17/2019",NA,NA,"Honolulu","Hawaii",-157.8539141,21.29247517,"green_space",NA,"No",2.54,"fair",52.49344,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24777,NA,"05/05/2019",NA,NA,"Honolulu","Hawaii",-157.8700107,21.34495915,"green_space",NA,"No",2.54,"good",29.52756,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22613,NA,"02/20/2019",NA,NA,"Honolulu","Hawaii",-157.8068554,21.28703511,"green_space","3221 Palolo Avenue","No",2.54,"good",29.52756,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19302,NA,"02/07/2018",NA,NA,"Kailua","Hawaii",-157.7324842,21.3754833,"green_space","956-962 Paako Street",NA,2.54,"good",36.08924,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19299,NA,"02/07/2018",NA,NA,"Kailua","Hawaii",-157.732659,21.37515559,"green_space","968-976 Paako Street",NA,2.54,"good",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18630,NA,"12/13/2017",NA,NA,"Kailua","Hawaii",-157.7282753,21.38387561,"green_space","658-662 Paopua Loop","No",2.54,"good",16.4042,"no_info","13.71 to 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17201,NA,"08/16/2017",NA,NA,"Kailua","Hawaii",-157.724164,21.39471422,"green_space","507 Kawailoa Road",NA,2.54,"fair",13.12336,"no_info","9.14 to 13.71 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16593,NA,"06/07/2017",NA,NA,"Kailua","Hawaii",-157.7667308,21.37166658,"green_space","1005 Lunaai Place","No",2.54,"good",45.93176,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16592,NA,"06/07/2017",NA,NA,"Kailua","Hawaii",-157.766968,21.37158396,"green_space","1040 Lunaai Street","No",2.54,"good",42.65092,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16339,NA,"05/10/2017",NA,NA,"Kailua","Hawaii",-157.7359352,21.38957254,"green_space","382-386 Awakea Road","No",2.54,"good",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31545,NA,"07/01/2020","Tulipwood","Harpullia pendula","Honolulu","Hawaii",-157.8463087,21.29903571,"built_environment","752 Pensacola Street","No",2.54,"fair",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31244,NA,"06/17/2020","Tulipwood","Harpullia pendula","Honolulu","Hawaii",-157.844569,21.30358863,"no_info","1320 Pensacola Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26099,NA,"05/21/2019","Tulipwood","Harpullia pendula","Kaneohe","Hawaii",-157.80254,21.39134947,"green_space","45-674 Apuakea Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22216,NA,"10/20/2018","Tulipwood","Harpullia pendula","Honolulu","Hawaii",-157.8055018,21.31023117,"green_space","3003 Woodlawn Drive","No",2.54,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
22215,NA,"10/20/2018","Tulipwood","Harpullia pendula","Honolulu","Hawaii",-157.8054138,21.31028593,"green_space","3003 Woodlawn Drive","No",2.54,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19197,NA,"01/27/2018","Tulipwood","Harpullia pendula","Honolulu","Hawaii",-157.8361972,21.30278454,"green_space","1500-1502 Makiki Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18923,NA,"01/10/2018","Tulipwood","Harpullia pendula","Kailua","Hawaii",-157.7296375,21.3808896,"green_space","710-716 Akumu Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17174,NA,"08/09/2017","Stump",NA,"Kailua","Hawaii",-157.7266532,21.39182352,"green_space","463 Paumakua Place",NA,2.54,"poor",19.68504,"no_info","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20544,NA,"04/25/2018","Soursop","Annona muricata","Kailua","Hawaii",-157.7235494,21.37221326,"green_space","1405-1413 Humuula Street","No",2.54,"good",22.96588,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31049,"4/4/2018","NaT","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7447406,21.40717034,"green_space","166 Palapu Street","Yes",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
31037,"1/27/2020","NaT","Silver buttonwood","Conocarpus erectus",NA,"Hawaii",NA,NA,"no_info","135 Maluniu Avenue","No",2.54,"fair",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30166,NA,"01/29/2020","Silver buttonwood","Conocarpus erectus","Honolulu","Hawaii",-157.7951811,21.26545566,"green_space","4162 Puu Panini Avenue","No",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30165,NA,"01/29/2020","Silver buttonwood","Conocarpus erectus","Honolulu","Hawaii",-157.795246,21.26548999,"green_space","4162 Puu Panini Avenue","No",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30163,NA,"01/29/2020","Silver buttonwood","Conocarpus erectus","Honolulu","Hawaii",-157.795386,21.26558966,"green_space","4158 Puu Panini Avenue","No",2.54,"good",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27810,NA,"07/16/2019","Silver buttonwood","Conocarpus erectus","Kaneohe","Hawaii",-157.8033136,21.42403848,"green_space","46-241 Kapea Street","No",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27806,NA,"07/16/2019","Silver buttonwood","Conocarpus erectus","Kaneohe","Hawaii",-157.803386,21.42358717,"green_space","46-251 Kapea Place","No",2.54,"good",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24526,NA,"04/23/2019","Silver buttonwood","Conocarpus erectus","Kaneohe","Hawaii",-157.8197949,21.40907789,"green_space","46-450 Kuneki Street","No",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21174,NA,"06/13/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7395285,21.42602898,"green_space","606 Launa Aloha Place","No",2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21173,NA,"06/13/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7395432,21.42600963,"green_space","606 Launa Aloha Place","No",2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21172,NA,"06/13/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.739568,21.42598092,"green_space","606 Launa Aloha Place","No",2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21171,NA,"06/13/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7395915,21.42594222,"green_space","606 Launa Aloha Place","No",2.54,NA,22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20558,NA,"04/25/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7221806,21.36912663,"green_space","1515 Kina Street","No",2.54,"fair",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19281,NA,"02/07/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7338577,21.3750821,"green_space","978 Holoholo Street","No",2.54,"good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19264,NA,"02/07/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7332093,21.3761896,"green_space","930-946 Holoholo Street","Yes",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19260,NA,"02/07/2018","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7332737,21.37627692,"green_space","930-946 Holoholo Street",NA,2.54,NA,32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17771,NA,"10/11/2017","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7356381,21.36323396,"green_space","125 Kaanua Place",NA,2.54,"good",22.96588,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17417,NA,"08/30/2017","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7189729,21.39459635,"green_space","822 Mokulua Drive","Yes",2.54,"good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17416,NA,"08/30/2017","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.71894,21.39456888,"green_space","822 Mokulua Drive","Yes",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17415,NA,"08/30/2017","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7189085,21.39454515,"green_space","822 Mokulua Drive","Yes",2.54,"good",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17302,NA,"08/23/2017","Silver buttonwood","Conocarpus erectus","Kailua","Hawaii",-157.7171505,21.39321037,"green_space","903 Mokulua Drive",NA,2.54,"fair",36.08924,"introduced","more than 18.29 m","0 to 15.24 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
